time,lead_I
17897.3,9865.66508571429
17899.3,9938.236514285718
17901.3,9949.236514285718
17903.3,9922.379371428577
17905.3,9921.093657142863
17907.3,9944.665085714292
17909.3,9937.236514285722
17911.3,9891.23651428572
17913.3,9858.80794285715
17915.3,9864.807942857147
17917.3,9886.665085714292
17919.3,9910.80794285715
17921.3,9945.23651428572
17923.3,9983.522228571434
17925.3,10006.950800000006
17927.3,10018.23651428572
17929.3,10034.950800000006
17931.3,10052.23651428572
17933.3,10047.379371428577
17935.3,10019.093657142863
17937.3,9990.093657142863
17939.3,9975.236514285722
17941.3,9974.66508571429
17943.3,9982.093657142861
17945.3,9979.379371428575
17947.3,9954.093657142863
17949.3,9930.665085714292
17951.28,9942.379371428577
17953.25,9972.80794285715
17955.22,9973.80794285715
17957.2,9938.093657142865
17959.2,9910.807942857147
17961.2,9921.807942857147
17963.2,9943.522228571434
17965.2,9930.522228571435
17967.2,9882.093657142863
17969.2,9839.950800000006
17971.2,9831.23651428572
17973.2,9833.379371428577
17975.2,9806.23651428572
17977.2,9746.807942857147
17979.2,9693.522228571434
17981.2,9673.950800000006
17983.2,9669.950800000006
17985.2,9647.950800000006
17987.2,9604.665085714292
17989.2,9562.66508571429
17991.2,9537.379371428577
17993.2,9527.950800000006
17995.2,9525.80794285715
17997.2,9516.66508571429
17999.2,9489.522228571435
18001.2,9456.093657142863
18003.2,9447.379371428578
18005.2,9473.80794285715
18007.2,9501.80794285715
18009.2,9492.379371428577
18011.2,9458.950800000006
18013.2,9456.093657142861
18015.2,9500.665085714292
18017.2,9540.379371428577
18019.2,9526.522228571434
18021.2,9483.950800000006
18023.2,9474.093657142863
18025.2,9509.80794285715
18027.2,9543.093657142863
18029.2,9532.950800000006
18031.18,9494.522228571434
18033.15,9472.23651428572
18035.13,9483.093657142863
18037.1,9499.80794285715
18039.1,9489.80794285715
18041.1,9453.950800000006
18043.1,9421.093657142863
18045.1,9413.80794285715
18047.1,9424.66508571429
18049.1,9425.093657142863
18051.1,9402.093657142863
18053.1,9377.379371428578
18055.1,9381.093657142863
18057.1,9411.093657142863
18059.1,9434.66508571429
18061.1,9430.807942857147
18063.1,9415.522228571434
18065.1,9417.807942857147
18067.1,9443.23651428572
18069.1,9469.80794285715
18071.1,9476.093657142861
18073.1,9467.950800000006
18075.1,9476.093657142863
18077.1,9521.379371428577
18079.1,9582.950800000006
18081.1,9613.950800000004
18083.1,9598.379371428577
18085.1,9575.522228571434
18087.1,9591.665085714292
18089.1,9635.379371428577
18091.1,9647.66508571429
18093.1,9601.66508571429
18095.1,9544.23651428572
18097.1,9532.950800000006
18099.1,9557.093657142863
18101.1,9557.379371428578
18103.1,9512.23651428572
18105.1,9463.23651428572
18107.1,9455.379371428577
18109.1,9482.950800000006
18111.07,9500.950800000006
18113.05,9479.950800000006
18115.03,9441.522228571434
18117.0,9429.807942857147
18119.0,9452.522228571434
18121.0,9470.80794285715
18123.0,9452.807942857147
18125.0,9413.379371428577
18127.0,9390.093657142863
18129.0,9396.522228571434
18131.0,9413.665085714292
18133.0,9416.093657142863
18135.0,9400.522228571434
18137.0,9390.379371428577
18139.0,9412.66508571429
18141.0,9461.23651428572
18143.0,9492.522228571434
18145.0,9471.379371428578
18147.0,9419.950800000004
18149.0,9396.66508571429
18151.0,9420.66508571429
18153.0,9444.80794285715
18155.0,9423.093657142863
18157.0,9378.379371428578
18159.0,9371.66508571429
18161.0,9416.950800000006
18163.0,9461.80794285715
18165.0,9457.522228571434
18167.0,9419.23651428572
18169.0,9402.093657142863
18171.0,9429.379371428577
18173.0,9466.665085714292
18175.0,9468.80794285715
18177.0,9435.950800000006
18179.0,9406.522228571435
18181.0,9405.66508571429
18183.0,9416.950800000004
18185.0,9409.093657142863
18187.0,9377.950800000006
18189.0,9354.23651428572
18190.97,9366.807942857147
18192.95,9407.379371428577
18194.93,9438.80794285715
18196.9,9438.66508571429
18198.9,9421.093657142861
18200.9,9414.236514285722
18202.9,9425.665085714292
18204.9,9435.23651428572
18206.9,9417.379371428577
18208.9,9375.950800000006
18210.9,9348.23651428572
18212.9,9363.093657142863
18214.9,9399.093657142863
18216.9,9408.379371428577
18218.9,9379.379371428577
18220.9,9352.379371428577
18222.9,9365.379371428577
18224.9,9403.950800000006
18226.9,9416.093657142863
18228.9,9378.093657142863
18230.9,9329.950800000006
18232.9,9328.093657142863
18234.9,9368.23651428572
18236.9,9388.66508571429
18238.9,9358.379371428577
18240.9,9322.093657142863
18242.9,9337.093657142863
18244.9,9393.66508571429
18246.9,9429.66508571429
18248.9,9413.950800000004
18250.9,9383.093657142863
18252.9,9386.522228571434
18254.9,9420.950800000006
18256.9,9441.950800000006
18258.9,9424.950800000006
18260.9,9387.522228571434
18262.9,9360.379371428577
18264.9,9358.23651428572
18266.9,9369.950800000004
18268.9,9369.807942857147
18270.88,9346.522228571434
18272.85,9323.23651428572
18274.82,9333.522228571434
18276.8,9376.379371428578
18278.8,9410.093657142863
18280.8,9397.665085714292
18282.8,9351.23651428572
18284.8,9319.950800000006
18286.8,9325.379371428577
18288.8,9327.522228571435
18290.8,9282.80794285715
18292.8,9214.522228571434
18294.8,9185.379371428577
18296.8,9209.950800000006
18298.8,9237.093657142863
18300.8,9222.66508571429
18302.8,9187.522228571434
18304.8,9183.950800000006
18306.8,9222.950800000006
18308.8,9262.950800000006
18310.8,9270.093657142863
18312.8,9259.950800000006
18314.8,9266.807942857147
18316.8,9296.522228571434
18318.8,9324.379371428577
18320.8,9326.093657142863
18322.8,9304.66508571429
18324.8,9288.379371428577
18326.8,9295.66508571429
18328.8,9312.093657142863
18330.8,9314.093657142863
18332.8,9301.23651428572
18334.8,9290.665085714292
18336.8,9297.379371428577
18338.8,9326.093657142861
18340.8,9361.66508571429
18342.8,9372.23651428572
18344.8,9347.807942857147
18346.8,9323.950800000004
18348.8,9336.950800000004
18350.78,9370.522228571434
18352.75,9378.23651428572
18354.72,9353.522228571435
18356.7,9341.807942857147
18358.7,9377.379371428577
18360.7,9434.522228571434
18362.7,9464.093657142863
18364.7,9456.80794285715
18366.7,9449.522228571434
18368.7,9473.66508571429
18370.7,9517.950800000006
18372.7,9543.379371428577
18374.7,9527.950800000006
18376.7,9486.950800000006
18378.7,9447.522228571434
18380.7,9411.66508571429
18382.7,9357.236514285718
18384.7,9274.66508571429
18386.7,9186.66508571429
18388.7,9129.23651428572
18390.7,9117.23651428572
18392.7,9133.379371428577
18394.7,9144.522228571434
18396.7,9130.807942857147
18398.7,9104.522228571434
18400.7,9100.522228571434
18402.7,9128.80794285715
18404.7,9147.093657142861
18406.7,9117.23651428572
18408.7,9074.522228571435
18410.7,9080.23651428572
18412.7,9123.379371428577
18414.7,9142.950800000006
18416.7,9124.950800000006
18418.7,9105.093657142863
18420.7,9099.522228571434
18422.7,9097.23651428572
18424.7,9091.665085714292
18426.7,9077.236514285722
18428.7,9039.807942857147
18430.68,8980.379371428578
18432.65,8925.665085714292
18434.63,8892.379371428578
18436.6,8859.950800000006
18438.6,8809.23651428572
18440.6,8763.379371428577
18442.6,8754.093657142863
18444.6,8782.23651428572
18446.6,8852.522228571434
18448.6,8993.093657142861
18450.6,9208.522228571434
18452.6,9476.522228571435
18454.6,9807.80794285715
18456.6,10228.379371428578
18458.6,10697.23651428572
18460.6,11122.093657142863
18462.6,11458.379371428577
18464.6,11720.665085714292
18466.6,11898.379371428577
18468.6,11924.66508571429
18470.6,11748.379371428575
18472.6,11397.093657142861
18474.6,10945.80794285715
18476.6,10455.522228571434
18478.6,9963.950800000006
18480.6,9509.80794285715
18482.6,9138.379371428577
18484.6,8889.093657142863
18486.6,8781.23651428572
18488.6,8797.807942857147
18490.6,8880.950800000006
18492.6,8964.950800000006
18494.6,9027.379371428577
18496.6,9088.950800000006
18498.6,9156.379371428577
18500.6,9194.950800000006
18502.6,9176.379371428577
18504.6,9120.80794285715
18506.6,9069.66508571429
18508.6,9038.522228571434
18510.57,9015.23651428572
18512.55,8983.522228571435
18514.53,8937.950800000006
18516.5,8891.379371428578
18518.5,8867.807942857147
18520.5,8874.80794285715
18522.5,8886.665085714292
18524.5,8871.950800000006
18526.5,8837.522228571434
18528.5,8827.379371428577
18530.5,8863.950800000006
18532.5,8911.23651428572
18534.5,8919.23651428572
18536.5,8892.665085714292
18538.5,8880.379371428577
18540.5,8900.950800000006
18542.5,8916.950800000004
18544.5,8889.379371428577
18546.5,8829.379371428577
18548.5,8784.379371428577
18550.5,8784.80794285715
18552.5,8813.80794285715
18554.5,8831.950800000006
18556.5,8828.23651428572
18558.5,8831.66508571429
18560.5,8866.379371428577
18562.5,8914.66508571429
18564.5,8937.379371428577
18566.5,8921.093657142861
18568.5,8891.379371428577
18570.5,8882.522228571434
18572.5,8901.23651428572
18574.5,8923.950800000006
18576.5,8927.66508571429
18578.5,8916.379371428578
18580.5,8912.23651428572
18582.5,8928.522228571434
18584.5,8951.23651428572
18586.5,8949.093657142863
18588.5,8910.522228571435
18590.47,8868.379371428577
18592.45,8864.950800000006
18594.43,8892.950800000004
18596.4,8902.66508571429
18598.4,8871.80794285715
18600.4,8836.522228571434
18602.4,8840.23651428572
18604.4,8875.093657142863
18606.4,8893.80794285715
18608.4,8873.093657142863
18610.4,8843.665085714292
18612.4,8846.665085714292
18614.4,8878.522228571434
18616.4,8901.665085714292
18618.4,8900.23651428572
18620.4,8896.522228571434
18622.4,8918.950800000006
18624.4,8970.23651428572
18626.4,9024.522228571434
18628.4,9052.522228571434
18630.4,9055.522228571434
18632.4,9064.807942857147
18634.4,9100.522228571434
18636.4,9142.522228571434
18638.4,9156.950800000006
18640.4,9142.093657142863
18642.4,9130.950800000006
18644.4,9150.522228571434
18646.4,9188.23651428572
18648.4,9207.379371428575
18650.4,9196.950800000004
18652.4,9189.950800000004
18654.4,9222.23651428572
18656.4,9285.66508571429
18658.4,9338.093657142861
18660.4,9353.093657142861
18662.4,9347.23651428572
18664.4,9355.807942857147
18666.4,9387.950800000004
18668.4,9412.807942857147
18670.38,9399.379371428577
18672.35,9362.379371428577
18674.32,9351.522228571434
18676.3,9390.093657142863
18678.3,9442.093657142863
18680.3,9453.66508571429
18682.3,9419.950800000004
18684.3,9391.379371428578
18686.3,9405.807942857147
18688.3,9435.80794285715
18690.3,9429.23651428572
18692.3,9384.950800000006
18694.3,9351.950800000006
18696.3,9357.950800000006
18698.3,9376.093657142863
18700.3,9367.665085714292
18702.3,9329.522228571434
18704.3,9289.379371428575
18706.3,9271.66508571429
18708.3,9277.23651428572
18710.3,9291.23651428572
18712.3,9301.522228571434
18714.3,9308.66508571429
18716.3,9323.522228571434
18718.3,9354.23651428572
18720.3,9387.379371428577
18722.3,9390.66508571429
18724.3,9352.66508571429
18726.3,9307.66508571429
18728.3,9293.23651428572
18730.3,9293.66508571429
18732.3,9259.807942857147
18734.3,9182.379371428577
18736.3,9109.093657142863
18738.3,9079.23651428572
18740.3,9071.23651428572
18742.3,9035.80794285715
18744.3,8965.093657142863
18746.3,8904.093657142863
18748.3,8891.522228571434
18750.28,8909.379371428577
18752.25,8906.522228571435
18754.22,8863.379371428577
18756.2,8812.950800000006
18758.2,8794.093657142863
18760.2,8801.522228571435
18762.2,8796.093657142863
18764.2,8755.665085714292
18766.2,8700.23651428572
18768.2,8662.665085714292
18770.2,8647.522228571434
18772.2,8628.093657142863
18774.2,8578.807942857147
18776.2,8506.093657142863
18778.2,8446.522228571434
18780.2,8427.522228571434
18782.2,8433.23651428572
18784.2,8420.522228571434
18786.2,8374.23651428572
18788.2,8330.379371428577
18790.2,8327.379371428577
18792.2,8351.950800000004
18794.2,8356.093657142861
18796.2,8319.66508571429
18798.2,8274.23651428572
18800.2,8261.379371428577
18802.2,8281.093657142863
18804.2,8290.665085714292
18806.2,8257.950800000006
18808.2,8207.093657142863
18810.2,8193.80794285715
18812.2,8234.093657142863
18814.2,8282.66508571429
18816.2,8292.665085714292
18818.2,8275.950800000006
18820.2,8280.80794285715
18822.2,8323.23651428572
18824.2,8362.23651428572
18826.2,8351.950800000006
18828.2,8302.522228571434
18830.18,8266.80794285715
18832.15,8270.23651428572
18834.13,8284.522228571434
18836.1,8276.379371428577
18838.1,8251.23651428572
18840.1,8236.80794285715
18842.1,8244.522228571434
18844.1,8261.950800000006
18846.1,8268.950800000006
18848.1,8253.379371428577
18850.1,8220.23651428572
18852.1,8191.23651428572
18854.1,8181.807942857147
18856.1,8179.522228571434
18858.1,8155.522228571434
18860.1,8105.522228571434
18862.1,8065.23651428572
18864.1,8068.950800000006
18866.1,8103.23651428572
18868.1,8123.665085714291
18870.1,8111.950800000005
18872.1,8094.807942857148
18874.1,8105.379371428577
18876.1,8138.23651428572
18878.1,8151.665085714291
18880.1,8115.950800000006
18882.1,8056.5222285714335
18884.1,8025.807942857149
18886.1,8032.950800000006
18888.1,8029.950800000005
18890.1,7983.236514285719
18892.1,7922.5222285714335
18894.1,7895.950800000005
18896.1,7903.950800000004
18898.1,7907.807942857147
18900.1,7885.5222285714335
18902.1,7851.950800000006
18904.1,7831.236514285721
18906.1,7833.665085714292
18908.1,7851.23651428572
18910.07,7857.950800000006
18912.05,7833.379371428577
18914.03,7796.66508571429
18916.0,7786.379371428576
18918.0,7798.66508571429
18920.0,7790.379371428577
18922.0,7746.379371428577
18924.0,7695.66508571429
18926.0,7664.379371428577
18928.0,7655.23651428572
18930.0,7661.522228571434
18932.0,7669.950800000006
18934.0,7665.807942857148
18936.0,7655.950800000005
18938.0,7665.665085714291
18940.0,7696.379371428577
18942.0,7714.23651428572
18944.0,7703.23651428572
18946.0,7692.093657142863
18948.0,7702.522228571434
18950.0,7714.379371428577
18952.0,7712.5222285714335
18954.0,7713.3793714285775
18956.0,7721.665085714291
18958.0,7716.093657142863
18960.0,7695.093657142863
18962.0,7682.950800000006
18964.0,7681.379371428577
18966.0,7663.665085714291
18968.0,7624.950800000006
18970.0,7601.665085714292
18972.0,7622.807942857149
18974.0,7666.3793714285775
18976.0,7685.522228571434
18978.0,7671.093657142863
18980.0,7658.807942857149
18982.0,7672.23651428572
18984.0,7683.5222285714335
18986.0,7648.3793714285775
18988.0,7569.665085714291
18989.97,7503.093657142864
18991.95,7490.807942857149
18993.93,7508.950800000006
18995.9,7504.522228571435
18997.9,7468.379371428577
18999.9,7440.522228571434
19001.9,7451.665085714291
19003.9,7483.950800000006
19005.9,7493.665085714291
19007.9,7463.093657142863
19009.9,7421.950800000005
19011.9,7408.5222285714335
19013.9,7419.66508571429
19015.9,7420.236514285719
19017.9,7393.66508571429
19019.9,7355.950800000005
19021.9,7328.66508571429
19023.9,7320.807942857148
19025.9,7327.379371428577
19027.9,7329.522228571434
19029.9,7310.522228571434
19031.9,7281.807942857149
19033.9,7272.093657142863
19035.9,7284.236514285721
19037.9,7285.807942857149
19039.9,7251.665085714292
19041.9,7200.950800000005
19043.9,7174.950800000005
19045.9,7184.5222285714335
19047.9,7197.807942857148
19049.9,7183.665085714291
19051.9,7151.950800000006
19053.9,7138.665085714291
19055.9,7159.236514285719
19057.9,7186.66508571429
19059.9,7181.23651428572
19061.9,7140.807942857148
19063.9,7110.23651428572
19065.9,7124.950800000006
19067.9,7160.23651428572
19069.88,7163.66508571429
19071.85,7129.093657142863
19073.82,7104.522228571434
19075.8,7128.522228571434
19077.8,7184.23651428572
19079.8,7223.665085714291
19081.8,7225.23651428572
19083.8,7216.379371428577
19085.8,7231.807942857149
19087.8,7265.379371428577
19089.8,7282.379371428577
19091.8,7267.807942857148
19093.8,7240.950800000005
19095.8,7232.66508571429
19097.8,7260.093657142862
19099.8,7309.379371428576
19101.8,7340.093657142862
19103.8,7330.093657142863
19105.8,7312.665085714291
19107.8,7337.093657142863
19109.8,7394.093657142863
19111.8,7419.093657142862
19113.8,7379.950800000005
19115.8,7322.66508571429
19117.8,7303.950800000006
19119.8,7309.5222285714335
19121.8,7277.665085714291
19123.8,7188.807942857148
19125.8,7091.522228571434
19127.8,7038.23651428572
19129.8,7027.23651428572
19131.8,7017.23651428572
19133.8,6982.950800000007
19135.8,6939.950800000006
19137.8,6917.950800000006
19139.8,6918.093657142863
19141.8,6911.5222285714335
19143.8,6877.093657142862
19145.8,6827.950800000006
19147.8,6795.379371428577
19149.78,6794.66508571429
19151.75,6810.3793714285775
19153.72,6815.23651428572
19155.7,6800.522228571434
19157.7,6783.236514285721
19159.7,6783.23651428572
19161.7,6795.23651428572
19163.7,6789.093657142862
19165.7,6744.23651428572
19167.7,6683.522228571434
19169.7,6650.950800000005
19171.7,6652.379371428577
19173.7,6642.950800000006
19175.7,6589.522228571435
19177.7,6519.236514285721
19179.7,6483.522228571434
19181.7,6491.665085714291
19183.7,6507.665085714291
19185.7,6511.093657142863
19187.7,6540.950800000005
19189.7,6664.950800000005
19191.7,6912.522228571434
19193.7,7252.522228571434
19195.7,7631.807942857148
19197.7,8028.379371428577
19199.7,8455.665085714292
19201.7,8910.950800000006
19203.7,9329.522228571434
19205.7,9616.950800000006
19207.7,9724.522228571434
19209.7,9669.522228571435
19211.7,9482.093657142863
19213.7,9167.23651428572
19215.7,8723.23651428572
19217.7,8182.23651428572
19219.7,7623.093657142863
19221.7,7139.665085714291
19223.7,6786.522228571434
19225.7,6556.950800000006
19227.6,6415.23651428572
19229.6,6343.665085714291
19231.6,6344.807942857149
19233.6,6405.522228571434
19235.6,6479.23651428572
19237.6,6514.379371428577
19239.6,6498.23651428572
19241.6,6467.807942857149
19243.6,6466.379371428577
19245.6,6490.3793714285775
19247.6,6495.3793714285775
19249.6,6459.807942857149
19251.6,6419.950800000006
19253.6,6423.236514285721
19255.6,6465.093657142863
19257.6,6494.379371428577
19259.6,6480.3793714285775
19261.6,6451.5222285714335
19263.6,6453.950800000006
19265.6,6488.807942857147
19267.6,6513.665085714291
19269.6,6500.3793714285775
19271.6,6470.665085714291
19273.6,6469.379371428577
19275.6,6508.379371428577
19277.6,6548.950800000006
19279.6,6548.950800000006
19281.6,6518.3793714285775
19283.6,6503.236514285721
19285.6,6522.093657142864
19287.6,6544.379371428577
19289.6,6534.379371428577
19291.6,6497.950800000006
19293.6,6476.5222285714335
19295.6,6496.950800000006
19297.6,6536.950800000005
19299.6,6552.23651428572
19301.6,6532.093657142863
19303.6,6510.5222285714335
19305.6,6519.665085714291
19307.5,6549.950800000005
19309.5,6565.379371428577
19311.5,6549.950800000005
19313.5,6526.5222285714335
19315.5,6528.665085714291
19317.5,6559.665085714291
19319.5,6586.23651428572
19321.5,6575.5222285714335
19323.5,6536.522228571434
19325.5,6512.23651428572
19327.5,6524.807942857148
19329.5,6546.665085714292
19331.5,6539.093657142863
19333.5,6508.665085714291
19335.5,6500.950800000005
19337.5,6536.5222285714335
19339.5,6579.807942857149
19341.5,6586.093657142863
19343.5,6556.522228571434
19345.5,6529.665085714291
19347.5,6531.3793714285775
19349.5,6552.093657142863
19351.5,6564.665085714292
19353.5,6558.236514285721
19355.5,6554.23651428572
19357.5,6580.950800000005
19359.5,6630.950800000005
19361.5,6667.66508571429
19363.5,6671.093657142862
19365.5,6655.807942857148
19367.5,6645.23651428572
19369.5,6647.950800000007
19371.5,6654.093657142863
19373.5,6646.23651428572
19375.5,6619.379371428577
19377.5,6594.379371428576
19379.5,6598.807942857148
19381.5,6632.093657142863
19383.5,6660.665085714291
19385.5,6658.522228571434
19387.4,6646.5222285714335
19389.4,6671.379371428577
19391.4,6741.236514285719
19393.4,6808.665085714291
19395.4,6833.236514285721
19397.4,6837.093657142863
19399.4,6869.522228571435
19401.4,6931.665085714291
19403.4,6976.093657142863
19405.4,6977.3793714285775
19407.4,6961.093657142863
19409.4,6962.5222285714335
19411.4,6993.23651428572
19413.4,7038.665085714291
19415.4,7066.665085714292
19417.4,7061.522228571434
19419.4,7055.522228571435
19421.4,7084.807942857149
19423.4,7127.665085714291
19425.4,7139.236514285719
19427.4,7123.950800000005
19429.4,7116.5222285714335
19431.4,7123.093657142863
19433.4,7128.379371428577
19435.4,7131.522228571434
19437.4,7134.3793714285775
19439.4,7121.807942857148
19441.4,7087.522228571434
19443.4,7059.807942857149
19445.4,7062.807942857149
19447.4,7074.522228571434
19449.4,7066.093657142863
19451.4,7052.093657142863
19453.4,7050.950800000006
19455.4,7046.522228571434
19457.4,7031.093657142864
19459.4,7018.522228571434
19461.4,6996.093657142864
19463.4,6941.5222285714335
19465.4,6882.093657142863
19467.3,6856.379371428577
19469.3,6843.093657142862
19471.3,6799.093657142863
19473.3,6734.807942857148
19475.3,6692.807942857149
19477.3,6681.665085714292
19479.3,6671.807942857148
19481.3,6639.807942857148
19483.3,6590.093657142863
19485.3,6541.093657142864
19487.3,6505.665085714291
19489.3,6481.093657142863
19491.3,6449.093657142863
19493.3,6395.093657142863
19495.3,6335.093657142862
19497.3,6303.950800000004
19499.3,6305.23651428572
19501.3,6298.807942857147
19503.3,6254.665085714291
19505.3,6195.5222285714335
19507.3,6166.522228571434
19509.3,6174.950800000005
19511.3,6181.807942857148
19513.3,6155.950800000006
19515.3,6118.236514285721
19517.3,6109.950800000006
19519.3,6129.665085714292
19521.3,6132.23651428572
19523.3,6092.3793714285775
19525.3,6035.093657142862
19527.3,5995.3793714285775
19529.3,5975.23651428572
19531.3,5952.522228571434
19533.3,5914.093657142862
19535.3,5867.665085714291
19537.3,5830.807942857149
19539.3,5818.093657142863
19541.3,5831.950800000005
19543.3,5855.093657142863
19545.3,5861.236514285721
19547.2,5845.950800000006
19549.2,5838.093657142863
19551.2,5859.379371428577
19553.2,5887.23651428572
19555.2,5883.093657142863
19557.2,5849.5222285714335
19559.2,5828.950800000006
19561.2,5845.807942857147
19563.2,5870.3793714285775
19565.2,5858.950800000005
19567.2,5813.5222285714335
19569.2,5780.23651428572
19571.2,5786.093657142864
19573.2,5804.950800000006
19575.2,5794.807942857148
19577.2,5753.665085714291
19579.2,5721.665085714291
19581.2,5731.23651428572
19583.2,5762.23651428572
19585.2,5763.522228571434
19587.2,5720.66508571429
19589.2,5678.093657142862
19591.2,5678.807942857148
19593.2,5710.379371428577
19595.2,5728.23651428572
19597.2,5713.5222285714335
19599.2,5690.093657142862
19601.2,5692.5222285714335
19603.2,5723.379371428577
19605.2,5747.379371428577
19607.2,5732.807942857148
19609.2,5690.807942857148
19611.2,5660.379371428577
19613.2,5661.093657142863
19615.2,5673.093657142862
19617.2,5662.093657142863
19619.18,5619.665085714291
19621.15,5578.093657142862
19623.13,5575.665085714291
19625.1,5606.23651428572
19627.1,5621.522228571434
19629.1,5590.807942857148
19631.1,5542.807942857147
19633.1,5531.379371428577
19635.1,5561.23651428572
19637.1,5574.093657142863
19639.1,5526.23651428572
19641.1,5455.3793714285775
19643.1,5432.3793714285775
19645.1,5462.23651428572
19647.1,5482.3793714285775
19649.1,5454.807942857149
19651.1,5411.522228571434
19653.1,5401.3793714285775
19655.1,5426.950800000006
19657.1,5446.093657142863
19659.1,5423.23651428572
19661.1,5368.807942857149
19663.1,5324.950800000005
19665.1,5314.665085714292
19667.1,5316.5222285714335
19669.1,5295.950800000006
19671.1,5249.23651428572
19673.1,5207.950800000005
19675.1,5202.950800000005
19677.1,5233.23651428572
19679.1,5270.236514285721
19681.1,5285.950800000006
19683.1,5275.379371428577
19685.1,5260.3793714285775
19687.1,5265.093657142862
19689.1,5281.522228571434
19691.1,5272.950800000006
19693.1,5228.950800000006
19695.1,5192.3793714285775
19697.1,5203.379371428577
19699.07,5238.665085714291
19701.05,5243.807942857149
19703.03,5211.3793714285775
19705.0,5189.665085714291
19707.0,5209.379371428577
19709.0,5240.807942857149
19711.0,5240.950800000006
19713.0,5214.807942857148
19715.0,5204.379371428577
19717.0,5231.236514285721
19719.0,5268.950800000006
19721.0,5274.23651428572
19723.0,5238.522228571434
19725.0,5199.807942857148
19727.0,5194.5222285714335
19729.0,5212.522228571434
19731.0,5216.522228571434
19733.0,5191.093657142864
19735.0,5157.23651428572
19737.0,5145.379371428577
19739.0,5158.665085714291
19741.0,5167.66508571429
19743.0,5145.379371428577
19745.0,5097.23651428572
19747.0,5053.23651428572
19749.0,5037.807942857148
19751.0,5046.3793714285775
19753.0,5046.23651428572
19755.0,5016.807942857148
19757.0,4987.522228571434
19759.0,5005.23651428572
19761.0,5062.23651428572
19763.0,5100.23651428572
19765.0,5088.522228571434
19767.0,5064.950800000006
19769.0,5082.23651428572
19771.0,5138.3793714285775
19773.0,5180.23651428572
19775.0,5175.379371428577
19777.0,5153.807942857149
19778.97,5165.950800000006
19780.95,5210.950800000006
19782.93,5239.236514285721
19784.9,5219.5222285714335
19786.9,5175.23651428572
19788.9,5149.093657142863
19790.9,5152.665085714291
19792.9,5157.3793714285775
19794.9,5131.093657142863
19796.9,5075.665085714291
19798.9,5024.807942857148
19800.9,5001.3793714285775
19802.9,4987.950800000006
19804.9,4951.3793714285775
19806.9,4889.950800000006
19808.9,4840.3793714285775
19810.9,4834.807942857149
19812.9,4861.236514285721
19814.9,4877.950800000006
19816.9,4864.23651428572
19818.9,4842.379371428577
19820.9,4842.950800000006
19822.9,4861.950800000006
19824.9,4863.665085714291
19826.9,4824.093657142863
19828.9,4762.236514285721
19830.9,4719.665085714292
19832.9,4711.807942857149
19834.9,4712.522228571434
19836.9,4692.665085714291
19838.9,4659.807942857148
19840.9,4645.665085714291
19842.9,4665.093657142863
19844.9,4697.379371428577
19846.9,4704.093657142863
19848.9,4672.665085714291
19850.9,4637.807942857149
19852.9,4636.3793714285775
19854.9,4647.950800000006
19856.9,4619.950800000006
19858.88,4544.665085714291
19860.85,4466.093657142863
19862.82,4415.950800000006
19864.8,4386.23651428572
19866.8,4363.093657142863
19868.8,4358.807942857149
19870.8,4409.093657142863
19872.8,4549.3793714285775
19874.8,4790.665085714291
19876.8,5113.093657142863
19878.8,5484.093657142863
19880.8,5879.950800000006
19882.8,6289.522228571434
19884.8,6693.807942857148
19886.8,7044.522228571434
19888.8,7271.093657142863
19890.8,7322.379371428577
19892.8,7199.66508571429
19894.8,6940.665085714291
19896.8,6570.093657142863
19898.8,6085.665085714292
19900.8,5510.3793714285775
19902.8,4940.23651428572
19904.8,4492.807942857148
19906.8,4209.807942857149
19908.8,4044.8079428571486
19910.8,3948.2365142857197
19912.8,3924.522228571434
19914.8,3991.6650857142913
19916.8,4119.093657142863
19918.8,4237.5222285714335
19920.8,4299.379371428577
19922.8,4313.807942857148
19924.8,4324.093657142863
19926.8,4362.23651428572
19928.8,4414.23651428572
19930.8,4432.522228571434
19932.8,4402.950800000006
19934.8,4378.950800000006
19936.8,4404.093657142863
19938.78,4441.23651428572
19940.75,4437.950800000006
19942.72,4412.093657142863
19944.7,4404.23651428572
19946.7,4404.665085714291
19948.7,4389.807942857148
19950.7,4375.807942857148
19952.7,4381.093657142863
19954.7,4385.23651428572
19956.7,4371.23651428572
19958.7,4368.23651428572
19960.7,4404.665085714292
19962.7,4450.379371428577
19964.7,4458.3793714285775
19966.7,4437.950800000005
19968.7,4428.950800000006
19970.7,3823.1006857142906
19972.7,3192.3934285714327
19974.7,2539.4004571428604
